trackid,uid,rating
SOJYUSL12AB0182C3C,1386,10
SOJYUSL12AB0182C3C,3359,9
SOJYUSL12AB0182C3C,4405,9
SOJQYMQ12AB0188A0D,3210,6
SOJQYMQ12AB0188A0D,4233,9
SOJQYMQ12AB0188A0D,6209,10
SOOXGZG12AB0181F07,3191,10
SOOXGZG12AB0181F07,5574,7
SOOXGZG12AB0181F07,8681,10
SOEMNZS12AC4686BF8,2839,9
SOEMNZS12AC4686BF8,4909,7
SOEMNZS12AC4686BF8,5121,10
SOMRYZP12AB01819CA,1177,8
SOMRYZP12AB01819CA,1633,9
SOMRYZP12AB01819CA,2527,9
SOKWKUQ12AB01868D8,806,7
SOKWKUQ12AB01868D8,2048,7
SOKWKUQ12AB01868D8,4879,10
SOLFNXJ12A58A79CD9,2028,8
SOLFNXJ12A58A79CD9,4495,10
SOLFNXJ12A58A79CD9,7029,7
SOYTVXY12AB0181ED0,1100,6
SOYTVXY12AB0181ED0,1666,10
SOYTVXY12AB0181ED0,2288,8
SOYRDKV12A8C14211E,1432,9
SOYRDKV12A8C14211E,3138,6
SOYRDKV12A8C14211E,4223,8
SOQQIIL12AB017B6C2,1233,9
SOQQIIL12AB017B6C2,3693,7
SOQQIIL12AB017B6C2,5260,8
SOESZYV12A6D4F8299,34,8
SOESZYV12A6D4F8299,1599,8
SOESZYV12A6D4F8299,3365,6
SOFQLHB12A58A77520,1180,7
SOFQLHB12A58A77520,3809,10
SOFQLHB12A58A77520,6279,7
SOMTHWO12A58A78109,1523,9
SOMTHWO12A58A78109,3912,10
SOMTHWO12A58A78109,6756,7
SOYXXDD12AB0182A10,2462,8
SOYXXDD12AB0182A10,3777,8
SOYXXDD12AB0182A10,6944,7
SOAZEHG12AB017F482,1191,7
SOAZEHG12AB017F482,1793,9
SOAZEHG12AB017F482,3063,6
SOHGCRX12AB0186D9B,2209,9
SOHGCRX12AB0186D9B,3403,6
SOHGCRX12AB0186D9B,4262,9
SOXJJSN12AB018746F,1112,8
SOXJJSN12AB018746F,1380,9
SOXJJSN12AB018746F,2330,8
SOFPCDE12A67ADF4F5,2765,10
SOFPCDE12A67ADF4F5,3044,6
SOFPCDE12A67ADF4F5,5206,10
SOBOVLS12A58A794F3,1451,8
SOBOVLS12A58A794F3,3799,8
SOBOVLS12A58A794F3,5254,9
SOCTDQP12AB018C367,1629,10
SOCTDQP12AB018C367,3325,8
SOCTDQP12AB018C367,3701,8
SOCUAPA12A8C13FE6B,322,7
SOCUAPA12A8C13FE6B,592,9
SOCUAPA12A8C13FE6B,1018,9
SOTLJGY12AB0188E32,330,8
SOTLJGY12AB0188E32,635,8
SOTLJGY12AB0188E32,1747,7
SOTXDHW12AB017DDDB,1260,7
SOTXDHW12AB017DDDB,3486,9
SOTXDHW12AB017DDDB,6677,9
SOSAQJT12A6D4F69EC,2285,8
SOSAQJT12A6D4F69EC,5533,9
SOSAQJT12A6D4F69EC,8516,9
SOLMECR12AB018B776,3168,10
SOLMECR12AB018B776,3260,8
SOLMECR12AB018B776,4179,9
SOYWNKL12A58A7A694,278,10
SOYWNKL12A58A7A694,2970,7
SOYWNKL12A58A7A694,3449,6
SOITUZS12A8C13A99C,2468,10
SOITUZS12A8C13A99C,4685,8
SOITUZS12A8C13A99C,4826,10
SOOERNA12A8C136691,1796,8
SOOERNA12A8C136691,2469,6
SOOERNA12A8C136691,4468,8
SOYHHDK12AB0188098,1872,8
SOYHHDK12AB0188098,4006,7
SOYHHDK12AB0188098,5129,10
SOTZRZI12AB0188F32,874,6
SOTZRZI12AB0188F32,2225,6
SOTZRZI12AB0188F32,3103,7
SOMTYGS12AB017F66E,3074,7
SOMTYGS12AB017F66E,5025,10
SOMTYGS12AB017F66E,7117,6
SOVYHHG12A8C1399B3,2571,8
SOVYHHG12A8C1399B3,5010,9
SOVYHHG12A8C1399B3,6943,7
SOZXGZD12A6D4F964A,1177,10
SOZXGZD12A6D4F964A,4423,7
SOZXGZD12A6D4F964A,5921,9
SONZANZ12A8C136AC8,2296,6
SONZANZ12A8C136AC8,3680,10
SONZANZ12A8C136AC8,5823,9
SOBHMPJ12AB01899FE,358,6
SOBHMPJ12AB01899FE,3259,10
SOBHMPJ12AB01899FE,4516,9
SOEEBCV12A6D4F76A2,2858,6
SOEEBCV12A6D4F76A2,3810,8
SOEEBCV12A6D4F76A2,4297,6
SODTNTM12A6D4F98CB,922,9
SODTNTM12A6D4F98CB,4109,7
SODTNTM12A6D4F98CB,6678,6
SOGNSLP12A6D4FD729,1419,7
SOGNSLP12A6D4FD729,2254,9
SOGNSLP12A6D4FD729,5470,7
SONNTQH12AB018C2D8,1863,7
SONNTQH12AB018C2D8,5010,7
SONNTQH12AB018C2D8,5876,7
SOKSXUB12A6D4F80DB,2188,6
SOKSXUB12A6D4F80DB,2996,6
SOKSXUB12A6D4F80DB,4488,7
SOMYGJH12A8C14114C,2586,7
SOMYGJH12A8C14114C,4160,8
SOMYGJH12A8C14114C,4870,9
SOBLMKC12AB018974F,2482,8
SOBLMKC12AB018974F,5148,7
SOBLMKC12AB018974F,5506,10
SOYOFWM12AB018DD7D,218,7
SOYOFWM12AB018DD7D,1509,9
SOYOFWM12AB018DD7D,4211,7
SOGIRYF12A670215E3,30,6
SOGIRYF12A670215E3,1276,8
SOGIRYF12A670215E3,1626,6
SOZZFVR12AB0188142,2686,6
SOZZFVR12AB0188142,5336,7
SOZZFVR12AB0188142,8266,6
SORTNQL12AB018B103,3077,9
SORTNQL12AB018B103,4317,9
SORTNQL12AB018B103,6853,7
SOBPKPM12AB017FD64,2033,10
SOBPKPM12AB017FD64,4235,10
SOBPKPM12AB017FD64,5340,9
SOOIHII12A8C13D898,775,9
SOOIHII12A8C13D898,4050,6
SOOIHII12A8C13D898,6027,8
SOBIETA12A8C1414AB,3024,9
SOBIETA12A8C1414AB,5141,6
SOBIETA12A8C1414AB,6868,10
SOWKWKH12A8C13C972,2356,6
SOWKWKH12A8C13C972,3957,8
SOWKWKH12A8C13C972,4226,9
SOYQZUC12AB01839DC,301,9
SOYQZUC12AB01839DC,1150,7
SOYQZUC12AB01839DC,1212,10
SOUFXRV12AB01815C3,3258,9
SOUFXRV12AB01815C3,5828,9
SOUFXRV12AB01815C3,8142,8
SOWONPQ12A8BED02A8,1013,6
SOWONPQ12A8BED02A8,4177,6
SOWONPQ12A8BED02A8,7316,9
SOOHHWU12A8C13EAF1,807,10
SOOHHWU12A8C13EAF1,1969,8
SOOHHWU12A8C13EAF1,5241,6
SOPRYHK12A8AE47858,2061,8
SOPRYHK12A8AE47858,4779,6
SOPRYHK12A8AE47858,7341,9
SONYTWI12A8135773F,1780,7
SONYTWI12A8135773F,3214,6
SONYTWI12A8135773F,4391,9
SOGHYGL12A8C134B40,3182,9
SOGHYGL12A8C134B40,4816,9
SOGHYGL12A8C134B40,6531,6
SORHXRB12AB017A14B,907,6
SORHXRB12AB017A14B,3385,9
SORHXRB12AB017A14B,6701,7
SOXRBMB12A6D4F499C,1491,6
SOXRBMB12A6D4F499C,3827,7
SOXRBMB12A6D4F499C,5472,9
SOKSRNK12A8C133138,1762,7
SOKSRNK12A8C133138,2701,9
SOKSRNK12A8C133138,5616,6
SOVXWKR12AB018B22A,1149,9
SOVXWKR12AB018B22A,3179,8
SOVXWKR12AB018B22A,3563,6
SOKKIPX12AB018E692,1523,6
SOKKIPX12AB018E692,1974,6
SOKKIPX12AB018E692,3692,10
SONAEJC12A8AE45BB4,844,10
SONAEJC12A8AE45BB4,1492,7
SONAEJC12A8AE45BB4,1818,10
SOOGUFF12A8C142BC7,339,9
SOOGUFF12A8C142BC7,1627,9
SOOGUFF12A8C142BC7,3989,9
SOMDTRS12A8AE46E50,513,9
SOMDTRS12A8AE46E50,3139,8
SOMDTRS12A8AE46E50,4307,9
SOMCBPS12A8BED74BF,2852,8
SOMCBPS12A8BED74BF,2960,6
SOMCBPS12A8BED74BF,5234,10
SOXKUPF12A8C13FA8B,698,6
SOXKUPF12A8C13FA8B,2891,8
SOXKUPF12A8C13FA8B,3025,6
SOGPIPI12A8C135F47,1168,9
SOGPIPI12A8C135F47,2227,6
SOGPIPI12A8C135F47,4844,7
SOFUNPN12A8C13B387,2488,7
SOFUNPN12A8C13B387,5451,9
SOFUNPN12A8C13B387,5544,7
SOSAZTX12A67ADBEE0,574,10
SOSAZTX12A67ADBEE0,2053,9
SOSAZTX12A67ADBEE0,5064,6
SOSWHER12A81C21BFF,25,9
SOSWHER12A81C21BFF,816,6
SOSWHER12A81C21BFF,1397,7
SOUZQFG12AB017F6B1,430,8
SOUZQFG12AB017F6B1,2303,6
SOUZQFG12AB017F6B1,3740,9
SOSSNMA12A81C228AB,124,7
SOSSNMA12A81C228AB,210,7
SOSSNMA12A81C228AB,936,10
SOPRODS12AB0187E92,2206,6
SOPRODS12AB0187E92,5526,10
SOPRODS12AB0187E92,6875,8
SOKCNFA12AF72A0ED3,2089,7
SOKCNFA12AF72A0ED3,2985,6
SOKCNFA12AF72A0ED3,5528,8
SOFPLUG12A8C136CA4,1066,8
SOFPLUG12A8C136CA4,3010,8
SOFPLUG12A8C136CA4,3115,10
SOHBIHW12AB0187243,2832,6
SOHBIHW12AB0187243,3796,6
SOHBIHW12AB0187243,6672,7
SOOQKAN12AB01846F9,1251,9
SOOQKAN12AB01846F9,1568,7
SOOQKAN12AB01846F9,4004,9
SOUTLPX12A8C133854,1278,8
SOUTLPX12A8C133854,3419,9
SOUTLPX12A8C133854,3946,6
SOENOKK12AB018642B,734,8
SOENOKK12AB018642B,2046,8
SOENOKK12AB018642B,4871,7
SOSYXIB12AB017D41D,1151,8
SOSYXIB12AB017D41D,4469,9
SOSYXIB12AB017D41D,7638,9
SOSXESK12AB0180414,2819,10
SOSXESK12AB0180414,4238,10
SOSXESK12AB0180414,4675,7
SOMXGZH12A8C138775,1986,9
SOMXGZH12A8C138775,3571,6
SOMXGZH12A8C138775,4799,7
SOUIRNB12AB0181C46,1140,10
SOUIRNB12AB0181C46,2494,7
SOUIRNB12AB0181C46,4344,8
SOVPIUN12A6D4F8F1E,2013,10
SOVPIUN12A6D4F8F1E,2142,8
SOVPIUN12A6D4F8F1E,4922,8
SOJZWRA12AB018D029,1429,7
SOJZWRA12AB018D029,1651,6
SOJZWRA12AB018D029,4912,7
SOZYQDX12AB017F658,2483,7
SOZYQDX12AB017F658,3930,9
SOZYQDX12AB017F658,6235,10
SOLSWAC12AAF3B5258,140,8
SOLSWAC12AAF3B5258,3083,6
SOLSWAC12AAF3B5258,5866,6
SONYFHJ12A8C13CAB8,1377,9
SONYFHJ12A8C13CAB8,2111,9
SONYFHJ12A8C13CAB8,3405,6
SORWHKK12A8C13F549,3281,10
SORWHKK12A8C13F549,4430,6
SORWHKK12A8C13F549,5905,10
SORMJDF12A8C13C321,656,8
SORMJDF12A8C13C321,1961,7
SORMJDF12A8C13C321,3007,6
SOKIAJX12A6D4FA7F3,1768,7
SOKIAJX12A6D4FA7F3,2692,8
SOKIAJX12A6D4FA7F3,4119,9
SONBILX12AB0188421,3020,9
SONBILX12AB0188421,5028,10
SONBILX12AB0188421,7495,9
SOXWZTG12A8C13AF7C,2591,9
SOXWZTG12A8C13AF7C,4837,7
SOXWZTG12A8C13AF7C,5617,7
SOBRJMH12AB018B853,2420,8
SOBRJMH12AB018B853,3664,9
SOBRJMH12AB018B853,6833,6
SOVGXVD12A58A7D23B,1010,10
SOVGXVD12A58A7D23B,1627,8
SOVGXVD12A58A7D23B,3406,6
SOUZXYV12A8C13CADA,22,7
SOUZXYV12A8C13CADA,1239,9
SOUZXYV12A8C13CADA,2081,10
SORLCKK12A58A7BAB4,916,10
SORLCKK12A58A7BAB4,1157,7
SORLCKK12A58A7BAB4,1954,8
SOZTGFX12AB0181283,1337,8
SOZTGFX12AB0181283,3660,6
SOZTGFX12AB0181283,4081,10
SOYWFOK12AB0187CC0,612,7
SOYWFOK12AB0187CC0,1171,10
SOYWFOK12AB0187CC0,1678,9
SODDIDB12A8AE463BD,2788,6
SODDIDB12A8AE463BD,3809,9
SODDIDB12A8AE463BD,4454,6
SOKVWHI12AB018B0AA,207,9
SOKVWHI12AB018B0AA,284,10
SOKVWHI12AB018B0AA,1854,10
SOAAQAB12A8AE4769F,2699,10
SOAAQAB12A8AE4769F,3973,8
SOAAQAB12A8AE4769F,6830,10
SOJMWVB12A8C14216A,3125,10
SOJMWVB12A8C14216A,6170,10
SOJMWVB12A8C14216A,7244,6
SOHKXRA12AB017CB5C,929,7
SOHKXRA12AB017CB5C,2932,6
SOHKXRA12AB017CB5C,3295,10
SOSZPEW12AB018287A,324,8
SOSZPEW12AB018287A,825,9
SOSZPEW12AB018287A,1131,8
SOWXNPJ12AB0185A17,3173,10
SOWXNPJ12AB0185A17,3573,7
SOWXNPJ12AB0185A17,4705,10
SOHZWYA12AB018307C,66,10
SOHZWYA12AB018307C,1177,7
SOHZWYA12AB018307C,3375,8
SOFHRVN12A8C13F587,210,6
SOFHRVN12A8C13F587,797,7
SOFHRVN12A8C13F587,2221,10
SONPVFL12A81C22ADA,3111,7
SONPVFL12A81C22ADA,4454,8
SONPVFL12A81C22ADA,7147,6
SOMDTUH12AC4687D93,3315,9
SOMDTUH12AC4687D93,4100,6
SOMDTUH12AC4687D93,6990,10
SONTOBA12AC4689054,531,10
SONTOBA12AC4689054,1780,7
SONTOBA12AC4689054,4577,9
SOZHSPI12A8C1339E6,1714,7
SOZHSPI12A8C1339E6,4515,6
SOZHSPI12A8C1339E6,7651,9
SOGFXIK12A6D4F615B,251,8
SOGFXIK12A6D4F615B,1802,9
SOGFXIK12A6D4F615B,2456,9
SONQTFK12AB0180BAC,676,10
SONQTFK12AB0180BAC,3351,8
SONQTFK12AB0180BAC,5127,7
SODTRYX12AC4689826,741,9
SODTRYX12AC4689826,2202,9
SODTRYX12AC4689826,3234,6
SOHGLKT12A8C13AF29,1822,6
SOHGLKT12A8C13AF29,2568,10
SOHGLKT12A8C13AF29,4955,10
SOUDHLD12AB0189DF7,1067,9
SOUDHLD12AB0189DF7,1824,9
SOUDHLD12AB0189DF7,1974,8
SOBTXSH12A8C146024,823,6
SOBTXSH12A8C146024,2420,7
SOBTXSH12A8C146024,3252,8
SOFSARM12AB017C9FB,2035,9
SOFSARM12AB017C9FB,4321,6
SOFSARM12AB017C9FB,5668,6
SOBFZMO12A8C13ECC3,1978,10
SOBFZMO12A8C13ECC3,2316,6
SOBFZMO12A8C13ECC3,4569,9
SONUMRQ12AB017E917,880,6
SONUMRQ12AB017E917,1290,6
SONUMRQ12AB017E917,1942,9
SOFQBMN12A8C1428AD,1237,7
SOFQBMN12A8C1428AD,4207,6
SOFQBMN12A8C1428AD,5941,8
SOGQNDO12AB0181930,1272,6
SOGQNDO12AB0181930,4160,8
SOGQNDO12AB0181930,6467,10
SOVXPSE12A6D4F87B5,3258,7
SOVXPSE12A6D4F87B5,5090,9
SOVXPSE12A6D4F87B5,7966,6
SOISSKN12AB01888AF,1484,8
SOISSKN12AB01888AF,4103,10
SOISSKN12AB01888AF,6914,7
SOVXQVR12A8C132852,1433,6
SOVXQVR12A8C132852,3406,6
SOVXQVR12A8C132852,6094,6
SOTXLKT12A8C144768,154,8
SOTXLKT12A8C144768,1354,7
SOTXLKT12A8C144768,4505,8
SOMDZTP12AB018672C,1128,9
SOMDZTP12AB018672C,2222,6
SOMDZTP12AB018672C,4217,10
SOEEESC12AB01835B1,1524,10
SOEEESC12AB01835B1,4387,6
SOEEESC12AB01835B1,7314,6
SOUBXTR12AB0186DF5,2660,8
SOUBXTR12AB0186DF5,5589,10
SOUBXTR12AB0186DF5,6004,6
SOBBGMF12AB018758C,2234,7
SOBBGMF12AB018758C,3100,8
SOBBGMF12AB018758C,3136,6
SORELXV12A8C13BF00,9,8
SORELXV12A8C13BF00,1334,10
SORELXV12A8C13BF00,1501,9
SOHJLBS12AB018B305,504,7
SOHJLBS12AB018B305,2417,7
SOHJLBS12AB018B305,4467,9
SOTQUUI12A8C1390F0,2523,7
SOTQUUI12A8C1390F0,5690,6
SOTQUUI12A8C1390F0,7673,6
SORUXNU12A67AE1311,1493,10
SORUXNU12A67AE1311,1507,10
SORUXNU12A67AE1311,1777,10
SOJDMUS12AB018259A,3236,8
SOJDMUS12AB018259A,4049,9
SOJDMUS12AB018259A,6236,6
SOXYYDN12A8C13D848,2458,9
SOXYYDN12A8C13D848,3453,10
SOXYYDN12A8C13D848,5489,8
SODXFCU12A58A78087,438,8
SODXFCU12A58A78087,2494,6
SODXFCU12A58A78087,2816,6
SOZKCNZ12A6D4FCAA3,117,7
SOZKCNZ12A6D4FCAA3,879,9
SOZKCNZ12A6D4FCAA3,1512,6
SOHKCZR12A6D4FB24B,508,6
SOHKCZR12A6D4FB24B,516,8
SOHKCZR12A6D4FB24B,2018,7
SOGOQKY12A8C142CBD,3050,7
SOGOQKY12A8C142CBD,4477,7
SOGOQKY12A8C142CBD,6614,9
SOZWKVJ12AB0188D0E,2085,7
SOZWKVJ12AB0188D0E,2721,9
SOZWKVJ12AB0188D0E,4889,9
SOOXJSH12A8C137DD1,1213,6
SOOXJSH12A8C137DD1,1395,9
SOOXJSH12A8C137DD1,4507,6
SONCQJK12A8C141A3A,1703,10
SONCQJK12A8C141A3A,2077,8
SONCQJK12A8C141A3A,4961,9
SOQPKMA12A8C134BD1,2249,10
SOQPKMA12A8C134BD1,2263,7
SOQPKMA12A8C134BD1,4825,7
SOFTZZW12AB0184ED6,1184,8
SOFTZZW12AB0184ED6,4011,8
SOFTZZW12AB0184ED6,5850,7
SOILGAJ12A6D4F79D8,580,10
SOILGAJ12A6D4F79D8,2911,6
SOILGAJ12A6D4F79D8,3361,6
SOCPGYO12A6D4FBE11,2638,8
SOCPGYO12A6D4FBE11,3333,10
SOCPGYO12A6D4FBE11,5488,10
SOONWCU12AB017EF1F,1763,9
SOONWCU12AB017EF1F,4078,8
SOONWCU12AB017EF1F,6803,8
SOGMVDA12A8C140799,1770,8
SOGMVDA12A8C140799,3279,10
SOGMVDA12A8C140799,4127,8
SODUQPC12AC468D0FA,2797,7
SODUQPC12AC468D0FA,5591,8
SODUQPC12AC468D0FA,5970,8
SOCCUAU12A6BD56BE7,1922,10
SOCCUAU12A6BD56BE7,2412,6
SOCCUAU12A6BD56BE7,5323,9
SOUYYZV12A6D4FBE40,2475,10
SOUYYZV12A6D4FBE40,3510,7
SOUYYZV12A6D4FBE40,4117,10
SOASECA12AB01875F6,2696,6
SOASECA12AB01875F6,2869,9
SOASECA12AB01875F6,3178,7
SOILALF12A8C146C98,800,6
SOILALF12A8C146C98,2349,9
SOILALF12A8C146C98,2542,10
SOOLZNN12A8AE47E47,678,6
SOOLZNN12A8AE47E47,2591,10
SOOLZNN12A8AE47E47,5294,6
SOKNYCV12A8C137625,1734,9
SOKNYCV12A8C137625,3845,6
SOKNYCV12A8C137625,5656,9
SOYITPH12A58A7CA96,2282,10
SOYITPH12A58A7CA96,4929,9
SOYITPH12A58A7CA96,8209,9
SOBFOZC12A8C143BE8,2996,8
SOBFOZC12A8C143BE8,3234,10
SOBFOZC12A8C143BE8,6088,10
SOGRJSY12A8C13C25E,659,7
SOGRJSY12A8C13C25E,1117,8
SOGRJSY12A8C13C25E,4236,7
SOYNEVM12AB018439A,1064,8
SOYNEVM12AB018439A,1409,9
SOYNEVM12AB018439A,2119,8
SOHPRWZ12AB0180B14,3298,6
SOHPRWZ12AB0180B14,3710,7
SOHPRWZ12AB0180B14,5903,8
SOSBSFC12AC960A17A,1605,7
SOSBSFC12AC960A17A,2839,9
SOSBSFC12AC960A17A,4696,9
SORAOMT12A8C140327,3028,10
SORAOMT12A8C140327,5130,8
SORAOMT12A8C140327,5744,8
SOPKWKW12A8C1312BC,2791,9
SOPKWKW12A8C1312BC,5907,9
SOPKWKW12A8C1312BC,9127,10
SOXNMJY12A81357342,717,9
SOXNMJY12A81357342,3076,7
SOXNMJY12A81357342,4641,8
SOVBLWJ12A6D4F6EE4,558,10
SOVBLWJ12A6D4F6EE4,1134,6
SOVBLWJ12A6D4F6EE4,1469,7
SOXVCSA12A8C137504,798,9
SOXVCSA12A8C137504,1835,8
SOXVCSA12A8C137504,3470,9
SOXPAAZ12A8C13F495,2459,6
SOXPAAZ12A8C13F495,2686,7
SOXPAAZ12A8C13F495,4988,9
SOREDLN12A58A7CD54,520,9
SOREDLN12A58A7CD54,1447,9
SOREDLN12A58A7CD54,3676,7
SOOCTOA12A8C13C2BD,395,10
SOOCTOA12A8C13C2BD,2180,6
SOOCTOA12A8C13C2BD,3965,8
SOUSGXU12AC468B613,2122,7
SOUSGXU12AC468B613,4832,7
SOUSGXU12AC468B613,8039,7
SODBPRG12A81C21AE1,1147,9
SODBPRG12A81C21AE1,2702,7
SODBPRG12A81C21AE1,4167,7
SONYLMS12A58A7C76D,2642,9
SONYLMS12A58A7C76D,4675,8
SONYLMS12A58A7C76D,5414,6
SOIPALY12A8C134921,2681,10
SOIPALY12A8C134921,2814,8
SOIPALY12A8C134921,3698,8
SOYAKYV12A8C1366D6,1764,6
SOYAKYV12A8C1366D6,4528,10
SOYAKYV12A8C1366D6,7788,9
SOBSCBT12AB01838DA,2081,10
SOBSCBT12AB01838DA,5074,10
SOBSCBT12AB01838DA,5507,8
SOILKFY12AB01859FF,1824,9
SOILKFY12AB01859FF,4925,9
SOILKFY12AB01859FF,7550,9
SONPFMD12AB017C1B3,803,9
SONPFMD12AB017C1B3,3789,7
SONPFMD12AB017C1B3,5776,10
SOREWHH12A58A7CDF8,289,9
SOREWHH12A58A7CDF8,1270,10
SOREWHH12A58A7CDF8,3333,9
SOYPZAE12A81C1FDC3,3169,10
SOYPZAE12A81C1FDC3,6068,9
SOYPZAE12A81C1FDC3,6860,7
SOHCYND12AF72A3CD9,3167,9
SOHCYND12AF72A3CD9,6127,8
SOHCYND12AF72A3CD9,6843,9
SOJKXAO12A58A7CB4F,1446,10
SOJKXAO12A58A7CB4F,3013,8
SOJKXAO12A58A7CB4F,6317,7
SODHZNC12A8AE47F36,2271,10
SODHZNC12A8AE47F36,5277,9
SODHZNC12A8AE47F36,7881,8
SOBQXVB12A8C138200,868,9
SOBQXVB12A8C138200,2062,10
SOBQXVB12A8C138200,4722,9
SOXCLCB12AB01829E2,1444,7
SOXCLCB12AB01829E2,3999,6
SOXCLCB12AB01829E2,4122,7
SOUJZUN12AB0183A9B,448,8
SOUJZUN12AB0183A9B,2469,8
SOUJZUN12AB0183A9B,2948,8
SOGTWZP12AB018545B,2624,10
SOGTWZP12AB018545B,5700,7
SOGTWZP12AB018545B,8594,9
SOEMXXF12A6D4F932C,2226,6
SOEMXXF12A6D4F932C,2869,6
SOEMXXF12A6D4F932C,6065,6
SOONKCD12AB018353D,2146,9
SOONKCD12AB018353D,2465,10
SOONKCD12AB018353D,4836,7
SOYTTHD12A6D4FACA0,1152,6
SOYTTHD12A6D4FACA0,2185,8
SOYTTHD12A6D4FACA0,3987,10
SOSYYND12AB0186F9A,1477,8
SOSYYND12AB0186F9A,4599,6
SOSYYND12AB0186F9A,5620,8
SOHIWMI12AB017C48B,784,6
SOHIWMI12AB017C48B,3924,7
SOHIWMI12AB017C48B,6878,6
SOQVHOW12AC46885EE,646,7
SOQVHOW12AC46885EE,653,8
SOQVHOW12AC46885EE,3131,10
SOPWSJD12A8C134A1A,1030,9
SOPWSJD12A8C134A1A,4297,9
SOPWSJD12A8C134A1A,5217,10
SOSFYHJ12A8C13AF10,1140,6
SOSFYHJ12A8C13AF10,2705,6
SOSFYHJ12A8C13AF10,5277,7
SOGXADW12AB0183042,1512,6
SOGXADW12AB0183042,2693,8
SOGXADW12AB0183042,3856,7
SORLFPE12A6D4F2B84,931,7
SORLFPE12A6D4F2B84,1932,7
SORLFPE12A6D4F2B84,4233,9
SOESVVP12CF5F8799A,2125,9
SOESVVP12CF5F8799A,3160,8
SOESVVP12CF5F8799A,5441,7
SOSDYAS12AB0180457,253,6
SOSDYAS12AB0180457,531,7
SOSDYAS12AB0180457,2145,8
SOORZRU12AC468A12D,3047,8
SOORZRU12AC468A12D,3837,10
SOORZRU12AC468A12D,6116,10
SOPQTWV12AC3DF9853,2722,6
SOPQTWV12AC3DF9853,5261,8
SOPQTWV12AC3DF9853,7025,7
SOBPRXH12AB01824D8,1100,10
SOBPRXH12AB01824D8,4253,8
SOBPRXH12AB01824D8,5321,7
SOEMIKT12A8AE4884B,2999,10
SOEMIKT12A8AE4884B,4230,9
SOEMIKT12A8AE4884B,7199,6
SOJZOST12A8C139DA4,2724,9
SOJZOST12A8C139DA4,4226,9
SOJZOST12A8C139DA4,7282,7
SOXTCSF12A8AE4628A,2536,9
SOXTCSF12A8AE4628A,5059,9
SOXTCSF12A8AE4628A,8075,10
SOMCYNS12A58A7B8BE,1446,7
SOMCYNS12A58A7B8BE,4656,10
SOMCYNS12A58A7B8BE,4956,7
SOMORVY12A8C144093,148,10
SOMORVY12A8C144093,622,6
SOMORVY12A8C144093,2895,7
SOZZQBH12A6D4FAFD8,2312,7
SOZZQBH12A6D4FAFD8,3509,8
SOZZQBH12A6D4FAFD8,3524,10
SOMORZB12AB0188412,1682,8
SOMORZB12AB0188412,3927,8
SOMORZB12AB0188412,4954,9
SOIXLZQ12AB018CE35,1096,10
SOIXLZQ12AB018CE35,3004,7
SOIXLZQ12AB018CE35,3698,6
SOKAJCZ12AB0186428,419,8
SOKAJCZ12AB0186428,3348,6
SOKAJCZ12AB0186428,4051,8
SOGSSOW12AB0189E3E,1935,6
SOGSSOW12AB0189E3E,3630,8
SOGSSOW12AB0189E3E,5114,9
SOUPVWK12A6310EF7A,2513,7
SOUPVWK12A6310EF7A,5668,7
SOUPVWK12A6310EF7A,7104,9
SOIIGWW12A81C23437,2017,9
SOIIGWW12A81C23437,4632,9
SOIIGWW12A81C23437,6968,8
SOCJFRN12A8AE459BF,2485,8
SOCJFRN12A8AE459BF,3509,8
SOCJFRN12A8AE459BF,3646,9
SOAASSD12AB0181AA6,1687,6
SOAASSD12AB0181AA6,2445,7
SOAASSD12AB0181AA6,2463,7
SOWMWFG12AB017F371,3314,9
SOWMWFG12AB017F371,5222,9
SOWMWFG12AB017F371,7100,7
SOCIAAX12A58A7CEDB,171,8
SOCIAAX12A58A7CEDB,3118,7
SOCIAAX12A58A7CEDB,6393,9
SOYHENM12A8C13BEAD,1881,8
SOYHENM12A8C13BEAD,3491,8
SOYHENM12A8C13BEAD,4962,9
SOVUNDW12A58A7AF38,2287,9
SOVUNDW12A58A7AF38,5254,10
SOVUNDW12A58A7AF38,5439,10
SOZTNUV12A58A7FCB5,2090,10
SOZTNUV12A58A7FCB5,5201,7
SOZTNUV12A58A7FCB5,5210,6
SOWLLSW12AB0184EE8,3308,10
SOWLLSW12AB0184EE8,4795,7
SOWLLSW12AB0184EE8,4998,7
SOKUWZA12AB017FB9B,3041,10
SOKUWZA12AB017FB9B,5959,6
SOKUWZA12AB017FB9B,8656,9
SOUMIYO12A6D4FD73C,2622,6
SOUMIYO12A6D4FD73C,2859,6
SOUMIYO12A6D4FD73C,3004,10
SOCOMAW12AB017EE59,2348,7
SOCOMAW12AB017EE59,3556,7
SOCOMAW12AB017EE59,4862,9
SOQKAFW12A67ADA4C6,1438,8
SOQKAFW12A67ADA4C6,2011,10
SOQKAFW12A67ADA4C6,3796,6
SOIQENV12A8C133A29,2212,10
SOIQENV12A8C133A29,3302,6
SOIQENV12A8C133A29,4423,6
SOBTTPI12A8C1406EF,5,10
SOBTTPI12A8C1406EF,2710,8
SOBTTPI12A8C1406EF,3522,9
SONNXJI12A58A7AD05,1076,6
SONNXJI12A58A7AD05,3802,7
SONNXJI12A58A7AD05,5521,6
SOPOSOZ12AB018C568,2138,7
SOPOSOZ12AB018C568,5018,10
